username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
MarinaSilva,,"Assumo novamente o compromisso de fazer uma campanha ética, sem fazer uso da violência ou mentiras contra os adversários. A forma como se ganha determina a forma como se governa. #NãoValeTudo para ganhar uma eleição! https://naovaletudo.com.br/",146,745,130,989874091313295365,https://twitter.com/MarinaSilva/status/989874091313295365,105155795,2018-04-27 14:29:08+00:00,Fri Apr 27 14:29:08 +0000 2018,#N,,,https://naovaletudo.com.br/
MarinaSilva,,Recusei a aposentadoria de senadora e não me arrependo!,153,761,64,989286080955539457,https://twitter.com/MarinaSilva/status/989286080955539457,105155795,2018-04-25 23:32:36+00:00,Wed Apr 25 23:32:36 +0000 2018,,,,
MarinaSilva,,A luta em defesa dos direitos indígenas é um compromisso de vida - Acampamento Terra Livre 2018.,29,261,31,988920041113640961,https://twitter.com/MarinaSilva/status/988920041113640961,105155795,2018-04-24 23:18:05+00:00,Tue Apr 24 23:18:05 +0000 2018,,,,
MarinaSilva,,"Estou sumida mesmo, das páginas policiais. Tenho 33 anos de vida pública sem nenhum processo. Honestidade é obrigação!",334,1893,233,988901597953626112,https://twitter.com/MarinaSilva/status/988901597953626112,105155795,2018-04-24 22:04:48+00:00,Tue Apr 24 22:04:48 +0000 2018,,,,
MarinaSilva,,Envie suas perguntas no @programapanico,12,180,61,988449712524144640,https://twitter.com/MarinaSilva/status/988449712524144640,105155795,2018-04-23 16:09:10+00:00,Mon Apr 23 16:09:10 +0000 2018,,@programapanico,,
MarinaSilva,,"Estou ao vivo no ""Pânico no Rádio"" para conversar sobre o Brasil e as ideias da nossa pré-candidatura à presidência -",26,199,54,988440051049795585,https://twitter.com/MarinaSilva/status/988440051049795585,105155795,2018-04-23 15:30:47+00:00,Mon Apr 23 15:30:47 +0000 2018,,,,http://jovempan.uol.com.br/ao-vivo?slug=panico
MarinaSilva,,"Estarei amanhã (23) ao vivo no ""Pânico no Rádio"", às 12h25, para conversar sobre o Brasil e as ideias da nossa pré-candidatura à presidência.",53,301,50,988206310628954112,https://twitter.com/MarinaSilva/status/988206310628954112,105155795,2018-04-23 00:01:59+00:00,Mon Apr 23 00:01:59 +0000 2018,,,,
MarinaSilva,,"O ex-senador Pedro Simon (PMDB-RS) está ajudando a nossa pré-candidatura à presidência de manhã, de tarde e de noite com toda a sua força e sabedoria. Como eu sempre digo, queremos contar com os melhores dos diferentes partidos e os melhores da sociedade.",54,503,64,987501555023740928,https://twitter.com/MarinaSilva/status/987501555023740928,105155795,2018-04-21 01:21:32+00:00,Sat Apr 21 01:21:32 +0000 2018,,,,
MarinaSilva,,"É muito gratificante ter a ex-ministra do STJ, Eliana Calmon, como uma ilustre filiada da REDE. Sua experiência e atuação corajosa no Judiciário poderá ajudar muito na luta contra a corrupção e na defesa da Justiça para todos.",81,620,70,987480487647117312,https://twitter.com/MarinaSilva/status/987480487647117312,105155795,2018-04-20 23:57:49+00:00,Fri Apr 20 23:57:49 +0000 2018,,,,
MarinaSilva,,O Acre existe e Gleici mandou bem. Parabéns!,4632,21098,871,987165116390084608,https://twitter.com/MarinaSilva/status/987165116390084608,105155795,2018-04-20 03:04:39+00:00,Fri Apr 20 03:04:39 +0000 2018,,,,
MarinaSilva,,"Uma das maiores riquezas do nosso país é sermos culturalmente diversos. E os povos indígenas são mestres em nos ensinar que nosso país não é monoglota. São cerca de 270 línguas faladas por 300 povos diferentes, totalizando mais de 800 mil indígenas.",38,281,27,987083635370135552,https://twitter.com/MarinaSilva/status/987083635370135552,105155795,2018-04-19 21:40:52+00:00,Thu Apr 19 21:40:52 +0000 2018,,,,
